# Sensor UCSF Mount Zion, San Francisco, United States of America (Clarity/dufge0229)
# https://aqicn.org/station/@399343/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-10-17T00:00:00.000Z,1.15,5.23,2.58,2.12,3.43,0.945,24
2023-10-18T00:00:00.000Z,2.17,5.9,4.63,3.1,5.12,1.138,24
2023-10-19T00:00:00.000Z,4.97,12.99,6.92,5.37,9.19,2.324,24
2023-10-20T00:00:00.000Z,3.35,15.91,7.55,5.09,11.8,3.858,24
2023-10-21T00:00:00.000Z,3.7,6.5,4.87,4.54,5.09,0.587,24
2023-10-22T00:00:00.000Z,0.65,5.58,2.64,1.88,3.57,1.105,24
2023-10-23T00:00:00.000Z,1.01,6.68,3.53,2.29,4.8,1.575,24
2023-10-24T00:00:00.000Z,6.72,16.47,10.9,9.72,12.02,2.168,24
2023-10-25T00:00:00.000Z,1.77,8.31,3,2.5,4.28,1.679,24
2023-10-26T00:00:00.000Z,1.91,5,2.48,2.29,3.86,0.956,24
2023-10-27T00:00:00.000Z,3.04,4.69,3.46,3.23,3.88,0.459,24
2023-10-28T00:00:00.000Z,2.65,9.86,3.76,3.24,5.05,1.846,24
2023-10-29T00:00:00.000Z,4.51,11.81,5.67,4.87,6.47,1.926,24
2023-10-30T00:00:00.000Z,4.44,8.01,5.96,5.24,7.24,1.065,24
2023-10-31T00:00:00.000Z,5.08,15.56,6.99,6.33,9.71,2.812,24
2023-11-01T00:00:00.000Z,7.65,12.29,8.91,8.07,9.86,1.492,24
2023-11-02T00:00:00.000Z,8.27,13.65,9.43,8.76,10.87,1.36,24
2023-11-03T00:00:00.000Z,4.98,18.85,10.5,8.75,13.47,3.203,24
2023-11-04T00:00:00.000Z,0.84,5.78,2.45,1.99,4.3,1.432,24
2023-11-05T00:00:00.000Z,0.9,5.08,3.38,2.82,3.78,1.01,24
2023-11-06T00:00:00.000Z,1.53,4.73,2.74,2.25,3.54,0.91,24
2023-11-07T00:00:00.000Z,2.96,11.27,4.59,3.72,5.8,2.291,24
2023-11-08T00:00:00.000Z,2.75,5.99,4.11,3.47,4.59,0.76,24
2023-11-09T00:00:00.000Z,3.92,8.39,4.69,4.3,5.86,1.242,24
2023-11-10T00:00:00.000Z,4.63,8.13,5.69,5.08,6.29,0.883,24
2023-11-11T00:00:00.000Z,4.5,7.98,5.84,5.5,7.11,0.986,24
2023-11-12T00:00:00.000Z,4.93,11.39,7.13,6.1,9.11,2.083,16
