# Sensor Berkeley-ATB1, San Francisco, United States of America (Clarity/dnuyq4477)
# https://aqicn.org/station/@413374/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-03-28T00:00:00.000Z,1.34,6.53,3.19,2.04,4.09,1.367,24
2024-03-29T00:00:00.000Z,1.85,4.51,3.72,2.64,4.19,0.865,16
2024-03-30T00:00:00.000Z,0.8,4.05,1.52,1.25,2.64,0.975,24
2024-03-31T00:00:00.000Z,2.49,6.33,3.15,2.64,4.34,1.116,24
2024-04-01T00:00:00.000Z,4.38,10.39,8,5.5,9.28,2.008,24
2024-04-02T00:00:00.000Z,4.23,7.71,6.21,5.36,6.46,0.807,24
2024-04-03T00:00:00.000Z,2.84,5.58,3.64,3.37,4.2,0.622,24
2024-04-04T00:00:00.000Z,0.9,3.94,2.77,2.39,3.47,0.884,24
2024-04-05T00:00:00.000Z,0.53,4.05,2.59,1.6,3.34,1.014,24
2024-04-06T00:00:00.000Z,2.76,4.4,3.42,3.26,3.63,0.328,24
2024-04-07T00:00:00.000Z,2.04,3.77,2.76,2.48,3.31,0.5,24
2024-04-08T00:00:00.000Z,2.59,5.11,3.9,3.32,4.13,0.547,24
2024-04-09T00:00:00.000Z,4.68,7.93,5.99,5.47,6.93,0.915,24
2024-04-10T00:00:00.000Z,3.91,9.17,6.06,4.91,6.87,1.381,24
2024-04-11T00:00:00.000Z,4.38,9.9,6.28,5.49,7.88,1.635,24
2024-04-12T00:00:00.000Z,1.89,6.95,3.27,2.74,5.65,1.559,24
2024-04-13T00:00:00.000Z,0.82,3.6,1.53,1.19,1.96,0.652,24
2024-04-14T00:00:00.000Z,0.86,7.25,1.68,1.18,2.6,1.441,24
2024-04-15T00:00:00.000Z,1.51,5.35,2.2,1.89,4.53,1.381,24
2024-04-16T00:00:00.000Z,2.74,6.6,5.29,3.79,5.93,1.251,24
2024-04-17T00:00:00.000Z,4.33,9.85,7.02,6.12,7.68,1.408,24
2024-04-18T00:00:00.000Z,4.38,8.21,6.73,5.35,7.45,1.242,24
2024-04-19T00:00:00.000Z,4.59,7.73,6.03,5.59,6.94,0.877,24
2024-04-20T00:00:00.000Z,3.97,5.5,4.75,4.37,4.8,0.326,24
2024-04-21T00:00:00.000Z,3.3,6.92,4.88,3.93,6.04,1.128,24
2024-04-22T00:00:00.000Z,4.99,9.94,7.63,6.6,8.84,1.365,24
2024-04-23T00:00:00.000Z,2.45,8.15,3.72,3.17,5.36,1.646,24
2024-04-24T00:00:00.000Z,3.54,68.91,4.13,3.88,4.38,15.308,24
2024-04-25T00:00:00.000Z,2.19,4.43,3.25,2.84,4.11,0.704,24
2024-04-26T00:00:00.000Z,0.57,2.47,2.02,1.62,2.29,0.508,24
2024-04-27T00:00:00.000Z,2.35,99.12,2.87,2.65,3.29,20.437,24
2024-04-28T00:00:00.000Z,2.42,4.51,3.08,2.73,3.47,0.551,24
2024-04-29T00:00:00.000Z,2.33,5.45,4.11,2.96,4.63,0.957,24
