# Sensor UCSF Mission Bay, San Francisco, United States of America (Clarity/dssij1361)
# https://aqicn.org/station/@399232/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-12-13T00:00:00.000Z,5.03,15.84,10.13,5.99,14.39,3.909,24
2023-12-14T00:00:00.000Z,5.5,30.13,11.98,9.32,24.23,8.18,24
2023-12-15T00:00:00.000Z,10.67,33.5,25.19,16.32,29.29,7.132,24
2023-12-16T00:00:00.000Z,11.07,31.47,17.2,14.1,22.48,5.778,24
2023-12-17T00:00:00.000Z,9.9,24.33,13.45,11.47,17.48,3.796,24
2023-12-18T00:00:00.000Z,2,19.03,9.5,4.72,13.52,4.905,24
2023-12-19T00:00:00.000Z,1.07,8.82,2.44,1.81,2.92,1.575,24
2023-12-20T00:00:00.000Z,1.4,3.25,2.04,1.79,2.46,0.504,24
2023-12-21T00:00:00.000Z,1.63,15.9,3.88,3.14,5.08,2.905,24
2023-12-22T00:00:00.000Z,4.26,22.38,9.65,6.13,13.74,4.937,24
2023-12-23T00:00:00.000Z,3.42,9.96,4.63,4.13,5.75,1.485,24
2023-12-24T00:00:00.000Z,4.17,17.73,6.46,5.5,9.97,4.362,24
2023-12-25T00:00:00.000Z,5.2,25.19,9.21,7.96,19.98,6.502,24
2023-12-26T00:00:00.000Z,5.25,17.89,11.8,6.44,12.8,3.566,24
2023-12-27T00:00:00.000Z,0.52,25.93,8.72,2.77,18.79,8.676,24
2023-12-28T00:00:00.000Z,0.47,6.71,2.6,1.97,4.13,1.619,24
2023-12-29T00:00:00.000Z,0.23,20.57,11.5,1.7,15.06,6.946,24
2023-12-30T00:00:00.000Z,1.02,14.83,1.84,1.38,3.37,4.114,24
2023-12-31T00:00:00.000Z,2.84,7.11,4.87,4.12,5.57,1.144,24
2024-01-01T00:00:00.000Z,4.63,30.61,9.02,6.98,12.19,5.224,24
2024-01-02T00:00:00.000Z,1.87,15.18,7.02,5.34,11.3,3.927,24
2024-01-03T00:00:00.000Z,1.62,4.92,2.74,2.27,3.3,0.807,24
2024-01-04T00:00:00.000Z,1.62,5.04,3.25,2.04,4.19,1.057,24
2024-01-05T00:00:00.000Z,3.94,9.86,5.23,4.76,5.61,1.355,24
2024-01-06T00:00:00.000Z,2.54,13.3,7.09,4.34,8.66,2.819,24
2024-01-07T00:00:00.000Z,1.84,4.01,2.73,2.39,3.31,0.57,24
2024-01-08T00:00:00.000Z,2.06,5.59,3.42,2.56,4.29,0.994,23
2024-01-09T00:00:00.000Z,1.64,5.93,3.6,2.8,4.92,1.226,24
2024-01-10T00:00:00.000Z,2.47,5.69,3.97,3.44,4.53,0.825,24
2024-01-11T00:00:00.000Z,1.94,4.09,2.59,2.2,3.5,0.713,24
2024-01-12T00:00:00.000Z,3.2,14.38,4.08,3.57,4.44,2.445,24
2024-01-13T00:00:00.000Z,1.1,4.91,3.15,2.17,4.05,1.052,24
2024-01-14T00:00:00.000Z,0.64,4.74,2.06,1.53,3.72,1.241,24
2024-01-29T00:00:00.000Z,6.44,28.01,10.02,7.77,15.55,5.48,24
2024-01-30T00:00:00.000Z,4.45,8.66,6.12,5.47,6.42,0.998,24
2024-01-31T00:00:00.000Z,2.31,3.98,2.89,2.6,3.38,0.456,24
