# Sensor Hyde St. & Golden Gate Ave. (BC), San Francisco, United States of America (Clarity/devxa9067)
# https://aqicn.org/station/@525958/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2025-05-27T00:00:00.000Z,5.44,8.71,7.44,7.08,8.03,0.737,24
2025-05-28T00:00:00.000Z,4.22,8.11,5.5,5.01,6.68,1.082,24
2025-05-29T00:00:00.000Z,3.8,6.24,4.79,4.38,4.99,0.501,24
2025-05-30T00:00:00.000Z,5.05,9.02,6.27,5.69,7.5,1.097,24
2025-05-31T00:00:00.000Z,8.46,13.18,10.52,9.94,11.08,0.961,24
2025-06-01T00:00:00.000Z,9.11,14.46,12.24,10.4,12.97,1.592,24
2025-06-02T00:00:00.000Z,5.74,15.13,13.21,7.97,14.12,3.363,24
2025-06-03T00:00:00.000Z,6.59,8.4,7.26,7.04,7.49,0.435,24
2025-06-04T00:00:00.000Z,9,14.51,11.11,10.02,12.32,1.445,24
2025-06-05T00:00:00.000Z,6.22,9.49,7.28,6.85,7.8,0.8,24
2025-06-06T00:00:00.000Z,4.08,7.81,5.72,4.8,6.36,0.933,24
2025-06-07T00:00:00.000Z,5.87,7.44,6.39,6.19,6.87,0.453,24
2025-06-08T00:00:00.000Z,2.81,6.46,5.59,3.91,6.3,1.208,24
2025-06-09T00:00:00.000Z,2.93,4.8,3.89,3.21,4.25,0.541,24
2025-06-10T00:00:00.000Z,2.63,6.69,4.96,4.51,5.27,1.1,24
2025-06-11T00:00:00.000Z,7.09,11.32,9.15,8.93,9.52,0.714,24
2025-06-12T00:00:00.000Z,8.85,11.47,10.47,9.52,10.75,0.776,24
2025-06-13T00:00:00.000Z,8.1,10.98,10.31,9.38,10.61,0.787,24
2025-06-14T00:00:00.000Z,8.33,9.84,9.09,9,9.44,0.356,24
2025-06-15T00:00:00.000Z,8.77,10.97,10.23,9.97,10.48,0.461,24
2025-06-16T00:00:00.000Z,6.38,10.05,8.57,7.7,9.48,1.075,24
2025-06-17T00:00:00.000Z,5.68,8.05,6.78,6.45,7.13,0.549,24
2025-06-18T00:00:00.000Z,5.26,6.77,6.06,5.82,6.42,0.404,24
2025-06-19T00:00:00.000Z,7.33,10.25,9.5,8.85,9.81,0.675,24
2025-06-20T00:00:00.000Z,7.07,10.09,8.84,8.49,9.15,0.647,24
2025-06-21T00:00:00.000Z,5.04,10.6,6.9,5.93,7.59,1.229,24
2025-06-22T00:00:00.000Z,6.4,9.32,7.42,6.95,8.24,0.835,24
2025-06-23T00:00:00.000Z,6.33,8.63,7.39,6.97,7.66,0.625,16
2025-06-28T00:00:00.000Z,4.92,8.32,5.88,5.5,6.23,0.897,19
2025-06-29T00:00:00.000Z,2.45,7.81,5.56,3.28,6.03,1.688,24
2025-06-30T00:00:00.000Z,2.86,7.89,4.24,3.22,5.67,1.547,24
2025-07-01T00:00:00.000Z,3.48,7.09,4.62,4.13,6.02,1.169,24
2025-07-02T00:00:00.000Z,3.47,7.79,4.16,3.61,5.88,1.284,24
2025-07-03T00:00:00.000Z,6.05,10.3,8.36,7.03,9.18,1.37,24
2025-07-04T00:00:00.000Z,5.52,6.98,6.57,6.1,6.84,0.45,24
2025-07-05T00:00:00.000Z,5.36,12.84,6.42,6.03,6.77,2.064,24
2025-07-06T00:00:00.000Z,5.4,7.29,6.71,5.7,7.09,0.702,24
2025-07-07T00:00:00.000Z,2.89,6.53,4.76,4.07,6.32,1.16,24
2025-07-08T00:00:00.000Z,3.32,4.51,4.11,3.6,4.34,0.38,24
2025-07-09T00:00:00.000Z,3.24,7.08,3.47,3.36,3.97,1.008,24
2025-07-10T00:00:00.000Z,3.13,6.73,4.82,3.83,5.23,1.036,24
2025-07-11T00:00:00.000Z,4.69,8.55,5.99,5.63,7.13,1.077,24
2025-07-12T00:00:00.000Z,3.25,7.97,4.49,3.7,6.4,1.527,24
2025-07-13T00:00:00.000Z,3.04,6.44,3.88,3.46,5.69,1.166,24
2025-07-14T00:00:00.000Z,2.25,4.94,3.72,3.03,4.3,0.814,24
2025-07-15T00:00:00.000Z,2.31,5.36,3.13,2.54,3.49,0.758,24
2025-07-16T00:00:00.000Z,2.88,8.61,3.3,3.08,6.72,2.052,24
2025-07-17T00:00:00.000Z,2.95,3.53,3.31,3.19,3.45,0.164,24
2025-07-18T00:00:00.000Z,3.3,5.44,4.05,3.41,4.92,0.738,24
2025-07-19T00:00:00.000Z,3.43,5.46,5.01,4.51,5.34,0.532,24
2025-07-20T00:00:00.000Z,2.66,8.55,4.68,3.97,6.33,1.704,24
2025-07-21T00:00:00.000Z,3.23,8.74,5.35,3.66,8.01,2.089,24
2025-07-22T00:00:00.000Z,3.35,4.34,3.89,3.71,4.11,0.263,24
2025-07-23T00:00:00.000Z,2.77,4.41,3.37,3.19,4.05,0.521,24
2025-07-24T00:00:00.000Z,3.19,3.73,3.38,3.27,3.44,0.138,24
2025-07-25T00:00:00.000Z,2.31,3.68,3.49,2.65,3.57,0.495,24
2025-07-26T00:00:00.000Z,2.95,4.09,3.48,3.31,3.61,0.268,24
2025-07-27T00:00:00.000Z,2.44,5.27,3.2,2.79,3.7,0.816,24
2025-07-28T00:00:00.000Z,4.15,7.09,5.14,4.51,6.28,0.95,24
2025-07-29T00:00:00.000Z,5.95,6.83,6.29,6.11,6.61,0.285,24
2025-07-30T00:00:00.000Z,5.41,7.02,6.4,5.58,6.58,0.536,24
2025-07-31T00:00:00.000Z,2.67,6.9,5.49,3.51,6.28,1.426,24
2025-08-01T00:00:00.000Z,2.63,5.05,3.67,3.11,4.7,0.829,24
2025-08-02T00:00:00.000Z,2.88,6.45,3.72,3.22,5.47,1.264,24
2025-08-03T00:00:00.000Z,4.07,9,8.32,7,8.82,1.522,24
2025-08-04T00:00:00.000Z,6.82,8.52,8.25,7.84,8.41,0.506,24
2025-08-05T00:00:00.000Z,6.68,7.12,6.85,6.76,6.97,0.132,24
2025-08-06T00:00:00.000Z,6.55,7.96,6.81,6.68,7.23,0.457,24
2025-08-07T00:00:00.000Z,4.11,6.61,6.36,4.38,6.43,1.018,24
2025-08-08T00:00:00.000Z,4.47,8.96,8.23,7.71,8.52,1.051,24
2025-08-09T00:00:00.000Z,4.44,9.59,6.05,5.18,8.67,1.834,24
2025-08-10T00:00:00.000Z,3.23,7.38,4.45,3.64,5.93,1.392,24
2025-08-11T00:00:00.000Z,3.77,7.58,5.38,4.97,7.15,1.245,24
